Date;Feed Composition 1;Feed Composition 2;Effluent composition 1;Effluent composition 3;Conversion;Feed Flow;Inlet Temp;Temp1;Temp2;Temp3;Temp4;Temp5;Temp6;Outlet Temp;Water in Temp;Water out Temp;Water Flow;
30-Jun-16;24,600;3,660;2,000;2,080;91,870;260,046;140,065;160,136;165,562;186,822;166,695;157,986;151,239;150,278;150,010;159,211;850,421;
1-Jul-16;24,370;2,380;1,980;1,790;91,875;256,455;140,260;159,520;165,169;187,223;168,121;158,752;151,153;150,130;149,949;158,747;850,393;
2-Jul-16;5,590;2,570;1,910;1,640;65,832;265,048;140,006;158,503;164,292;181,625;170,878;160,465;151,668;150,293;150,002;158,275;849,437;
3-Jul-16;19,810;2,340;2,400;1,860;87,885;255,033;142,080;157,467;162,244;175,210;170,379;160,491;151,837;150,329;149,994;157,304;850,303;
4-Jul-16;18,480;2,400;1,850;2,040;89,989;235,071;145,128;161,699;166,110;181,092;170,590;162,629;156,150;155,216;155,002;160,969;850,589;
5-Jul-16;18,080;2,340;1,660;1,960;90,819;235,102;145,090;161,454;165,830;179,984;170,807;162,726;156,165;155,225;155,003;161,090;850,995;
6-Jul-16;17,410;3,350;1,650;1,850;90,523;250,010;145,104;161,287;165,806;177,951;172,108;163,647;156,416;155,254;154,998;161,172;850,389;
7-Jul-16;17,180;2,820;2,240;1,520;86,962;250,175;145,104;161,243;165,792;178,302;171,727;163,325;156,128;155,234;155,009;161,077;849,825;
8-Jul-16;16,720;3,150;1,590;1,790;90,490;245,060;145,118;161,051;165,424;176,969;171,540;163,321;156,198;155,202;155,001;160,662;850,593;
9-Jul-16;16,820;2,440;1,630;1,830;90,309;249,948;145,085;161,086;165,562;176,670;172,024;163,610;156,341;155,170;154,995;160,976;850,242;
10-Jul-16;17,590;3,080;1,830;1,620;89,596;240,050;145,048;161,317;165,760;177,939;172,050;163,516;156,188;155,185;155,008;161,015;850,461;
11-Jul-16;20,370;5,200;1,620;2,350;92,047;145,253;145,098;160,386;163,080;179,466;163,153;158,120;155,530;154,877;154,995;159,383;849,798;
12-Jul-16;16,550;3,260;1,590;1,950;90,393;477,583;145,245;163,242;172,822;183,657;183,470;171,503;159,536;155,978;154,942;165,798;851,041;
13-Jul-16;16,410;3,800;1,620;2,250;90,128;484,638;145,171;162,152;171,036;179,690;181,056;171,282;160,617;156,326;154,940;165,011;850,107;
14-Jul-16;14,490;4,910;1,740;1,930;87,992;477,594;145,262;161,637;169,738;177,606;179,002;170,073;160,286;156,227;155,016;164,215;849,318;
15-Jul-16;15,230;5,780;1,900;1,660;87,525;478,753;145,212;162,316;171,160;180,297;181,316;170,886;159,712;155,994;155,008;164,856;850,663;
16-Jul-16;1,590;0,260;1,410;2,080;11,321;431,402;145,565;162,357;170,595;178,939;180,354;170,502;159,960;156,177;154,998;164,667;849,674;
17-Jul-16;15,790;#YOK;1,890;1,760;88,030;429,730;145,026;161,796;169,583;177,050;179,319;170,389;160,187;156,224;154,990;164,095;849,976;
18-Jul-16;15,580;0,240;1,500;1,700;90,372;434,666;145,524;161,541;168,910;175,658;178,049;170,274;160,826;156,421;154,998;163,869;850,532;
19-Jul-16;14,160;0,240;0,940;1,850;93,362;199,916;145,038;159,353;162,272;169,518;168,863;162,315;156,180;155,089;154,992;158,996;850,281;
20-Jul-16;13,850;0,200;0,960;2,020;93,069;230,097;145,030;159,430;162,707;168,960;169,282;163,066;156,847;155,287;155,000;159,465;849,892;
21-Jul-16;13,580;0,150;1,140;2,060;91,605;265,065;145,109;159,566;163,232;168,423;169,620;163,944;157,916;155,611;154,998;159,988;850,535;
22-Jul-16;13,610;0,170;1,090;1,840;91,991;259,941;145,098;159,761;163,450;169,423;170,393;164,008;157,153;155,354;154,996;160,004;849,472;
23-Jul-16;16,500;0,170;1,320;2,180;92,000;229,994;145,099;160,444;164,172;171,616;171,805;164,328;157,130;155,353;155,003;160,290;850,566;
24-Jul-16;14,790;0,250;1,220;1,890;91,751;189,146;145,080;159,544;162,335;170,096;168,775;162,083;156,216;155,157;155,003;159,070;849,871;
25-Jul-16;14,080;0,130;1,030;1,960;92,685;213,721;144,861;159,554;162,651;169,396;169,522;162,993;156,775;155,297;154,998;159,443;850,813;
26-Jul-16;15,020;0,340;1,050;1,980;93,009;145,092;145,108;159,074;161,343;171,390;165,935;160,003;155,795;155,016;155,002;158,396;849,999;
27-Jul-16;11,490;0,200;1,410;1,810;87,728;209,857;144,572;158,466;161,066;166,001;166,582;161,705;157,003;155,281;155,015;158,511;852,021;
28-Jul-16;10,720;0,290;0,840;1,830;92,164;210,027;145,031;158,178;160,602;165,148;165,756;161,275;156,866;155,351;155,001;158,360;849,784;
29-Jul-16;14,650;0,280;1,110;1,770;92,423;205,036;145,126;159,846;162,781;170,873;169,668;162,512;156,053;155,130;155,003;159,398;849,229;
30-Jul-16;2,230;0,000;1,090;1,920;51,121;215,086;145,087;160,058;163,188;171,059;170,430;163,117;156,269;155,162;155,001;159,680;850,070;
31-Jul-16;#YOK;#YOK;#YOK;#YOK;OFFLINE;17,470;90,947;151,767;152,054;158,220;166,718;157,620;151,175;144,802;150,671;151,442;851,310;
1-Aug-16;#YOK;#YOK;#YOK;#YOK;OFFLINE;5,972;103,244;120,102;120,065;120,244;120,541;120,237;120,350;87,934;119,957;120,313;850,850;
2-Aug-16;#YOK;#YOK;#YOK;#YOK;OFFLINE;4,772;100,443;111,144;111,106;111,422;111,570;111,263;111,379;89,170;111,005;111,224;850,071;
3-Aug-16;#YOK;#YOK;#YOK;#YOK;OFFLINE;4,300;102,218;110,559;110,489;110,872;110,920;110,681;110,765;89,426;110,395;110,656;849,757;
4-Aug-16;#YOK;#YOK;#YOK;#YOK;OFFLINE;4,069;102,722;111,736;111,725;112,114;112,228;111,861;111,943;90,693;111,609;111,841;850,703;
5-Aug-16;15,550;0,010;0,930;1,960;94,019;175,048;130,073;158,672;161,992;170,670;169,565;161,861;155,911;154,991;155,013;157,648;850,290;
6-Aug-16;14,590;0,040;1,190;1,940;91,844;300,031;130,134;158,450;164,630;170,872;172,576;165,320;157,978;155,510;155,002;159,110;850,922;
7-Aug-16;11,730;0,390;1,470;1,440;87,468;203,662;129,879;157,481;160,750;166,241;167,178;161,565;156,325;155,111;155,008;157,021;849,693;
8-Aug-16;8,650;0,230;0,780;1,590;90,983;306,032;130,101;155,646;160,483;163,890;165,160;161,559;157,921;155,553;154,997;156,651;849,688;
9-Aug-16;8,980;0,180;0,620;2,180;93,096;215,289;130,352;156,439;159,515;163,259;164,198;160,265;156,716;155,289;155,008;156,357;849,798;
10-Aug-16;9,590;0,410;0,590;2,660;93,848;124,997;130,062;156,728;158,466;163,137;162,564;158,703;156,011;154,965;155,031;156,075;850,353;
11-Aug-16;#YOK;#YOK;0,750;1,580;#YOK;223,199;129,867;156,149;159,309;162,517;163,577;160,174;157,214;155,453;154,981;156,310;850,527;
12-Aug-16;11,750;0,130;0,860;1,750;92,681;235,110;130,015;157,399;161,421;166,055;167,528;162,359;157,462;155,447;154,996;157,522;851,224;
13-Aug-16;12,320;0,200;0,810;2,270;93,425;235,172;130,038;157,628;161,763;166,561;167,880;162,565;157,681;155,665;155,012;157,818;849,873;
14-Aug-16;11,390;0,250;0,650;2,820;94,293;208,131;130,336;157,432;160,906;165,540;166,499;161,524;157,136;155,553;154,988;157,411;851,143;
15-Aug-16;13,510;0,110;0,950;1,980;92,968;150,011;129,998;157,927;160,461;167,640;166,828;160,528;155,984;155,040;155,012;157,109;849,809;
16-Aug-16;13,480;0,340;0,910;2,150;93,249;139,675;129,816;158,098;160,445;168,282;166,434;160,229;156,061;155,060;154,987;157,142;850,074;
17-Aug-16;#YOK;#YOK;#YOK;#YOK;#YOK;173,370;149,387;157,845;159,306;162,616;162,516;159,355;157,130;156,069;155,352;158,080;846,473;
18-Aug-16;11,720;0,070;1,150;1,400;90,188;224,742;150,117;164,020;166,715;171,924;172,631;167,184;161,482;160,520;160,050;164,084;847,788;
19-Aug-16;12,450;0,180;1,430;1,130;88,514;245,054;150,104;167,239;170,864;178,791;176,277;169,395;163,921;163,234;162,994;167,102;849,771;
20-Aug-16;0,310;0,220;1,680;1,150;-441,935;245,044;150,087;167,835;171,796;181,103;176,667;169,268;163,797;163,168;163,005;167,550;850,219;
21-Aug-16;13,740;0,240;1,790;1,150;86,972;235,050;150,070;167,875;171,687;181,405;176,307;169,100;163,954;163,311;163,001;167,559;850,890;
22-Aug-16;14,940;8,480;2,410;1,260;83,869;234,986;150,083;168,159;172,012;183,453;175,267;168,465;163,854;163,287;163,007;167,761;849,860;
23-Aug-16;16,540;11,000;2,230;1,870;86,518;234,968;150,076;169,037;173,188;185,453;176,618;169,157;163,969;163,200;163,007;168,411;849,334;
24-Aug-16;19,380;13,130;3,670;1,240;81,063;269,918;150,128;172,432;177,728;192,606;177,868;170,420;165,858;165,267;165,004;171,627;849,908;
25-Aug-16;16,090;9,460;1,850;1,950;88,502;255,026;150,092;166,359;170,650;180,780;177,446;168,715;161,447;160,393;160,001;166,194;850,293;
26-Aug-16;17,010;9,230;#YOK;#YOK;#YOK;254,932;145,041;156,979;160,493;167,297;170,912;162,472;153,044;150,657;150,002;157,025;850,389;
27-Aug-16;16,350;9,120;1,430;2,700;91,254;269,928;145,031;156,698;160,179;165,687;168,749;161,964;154,233;150,959;149,995;156,991;849,712;
28-Aug-16;15,430;8,130;1,390;2,490;90,992;270,193;145,026;156,345;159,609;164,624;167,626;161,375;154,271;151,016;150,001;156,683;849,951;
29-Aug-16;15,110;9,360;1,440;2,190;90,470;280,043;145,079;158,256;161,917;167,259;170,204;163,423;156,008;153,059;151,994;158,740;849,922;
30-Aug-16;14,490;10,390;1,530;2,320;89,441;265,336;145,087;157,524;160,793;165,777;168,583;162,527;155,663;152,875;151,994;157,974;850,113;
31-Aug-16;14,450;10,610;1,720;2,170;88,097;265,101;145,095;157,481;160,729;165,773;168,681;162,535;155,460;152,708;152,004;157,858;850,149;
1-Sep-16;16,160;0,400;1,140;2,320;92,946;234,992;145,099;157,489;160,597;165,749;168,636;162,198;155,402;152,721;151,996;157,785;849,548;
2-Sep-16;14,870;0,330;1,210;2,340;91,863;241,220;142,445;156,643;159,880;164,271;166,978;161,573;155,810;152,913;151,998;157,216;850,045;
3-Sep-16;13,100;0,250;1,060;2,030;91,908;230,029;142,060;155,957;158,865;162,866;165,206;160,447;155,426;152,812;152,001;156,531;849,408;
4-Sep-16;12,900;0,220;1,050;1,680;91,860;219,994;142,101;155,772;158,484;162,689;165,139;160,171;154,753;152,512;152,005;156,196;850,248;
5-Sep-16;12,000;0,250;0,960;2,100;92,000;230,051;142,101;155,296;157,922;161,393;163,441;159,408;155,322;152,639;152,002;155,838;849,564;
6-Sep-16;11,650;0,240;0,910;1,720;92,189;216,430;142,304;155,299;157,710;161,395;163,566;159,286;154,766;152,460;152,000;155,708;850,683;
7-Sep-16;14,100;0,310;1,150;1,530;91,844;184,973;142,078;155,845;158,213;163,648;166,654;160,252;153,464;152,125;152,004;155,811;849,438;
8-Sep-16;17,410;0,320;1,140;1,790;93,452;184,981;142,101;157,060;159,929;167,469;170,716;161,807;153,297;152,136;152,004;156,801;849,717;
9-Sep-16;19,530;0,250;1,400;1,940;92,832;170,177;142,077;157,622;160,480;170,329;171,623;161,386;153,250;152,198;151,998;157,090;849,755;
10-Sep-16;20,740;#YOK;1,430;1,920;93,105;170,050;142,041;157,949;160,959;171,631;172,381;161,679;153,395;152,344;152,007;157,425;849,896;
11-Sep-16;20,260;0,210;1,400;1,810;93,090;169,921;142,093;157,850;160,857;171,505;172,281;161,618;153,286;152,290;151,996;157,363;849,414;
12-Sep-16;#YOK;#YOK;1,120;2,130;#YOK;180,076;142,126;157,160;159,990;167,936;170,941;161,712;153,558;152,257;152,002;156,952;849,827;
13-Sep-16;0,000;0,380;1,510;1,780;#SAYI/0!;180,019;142,119;157,734;160,812;170,201;172,806;162,322;153,511;152,339;151,996;157,425;850,440;
14-Sep-16;20,290;0,270;1,760;1,590;91,326;184,936;142,078;157,969;161,300;171,212;173,729;162,591;153,375;152,310;152,004;157,651;849,494;
15-Sep-16;20,680;0,250;1,660;1,690;91,973;185,628;142,020;157,951;161,347;171,287;173,981;162,762;153,364;152,242;151,991;157,685;848,761;
16-Sep-16;18,690;0,280;1,540;1,790;91,760;235,036;142,033;158,275;162,218;169,182;173,104;164,264;155,118;152,762;151,998;158,635;849,904;
17-Sep-16;13,160;0,250;1,060;1,710;91,945;235,001;142,093;155,793;158,664;162,344;164,780;160,516;156,001;152,877;152,003;156,503;850,204;
18-Sep-16;11,940;0,360;1,000;2,110;91,625;214,889;142,154;155,227;157,573;161,138;163,106;159,224;155,206;152,632;152,004;155,725;849,514;
19-Sep-16;10,700;0,280;1,050;1,520;90,187;214,955;142,074;154,880;157,095;160,217;162,215;158,832;155,220;152,637;151,991;155,417;849,102;
20-Sep-16;11,970;0,580;1,060;1,410;91,145;194,951;138,096;155,129;157,603;162,107;164,705;159,759;154,082;152,290;152,003;155,337;849,615;
21-Sep-16;13,710;0,310;1,050;2,010;92,341;190,059;138,101;155,490;158,035;162,737;165,331;160,184;154,575;152,477;152,006;155,651;849,380;
22-Sep-16;14,800;0,220;1,370;1,610;90,743;240,042;138,085;156,159;159,843;164,567;167,656;162,011;155,684;152,699;152,019;156,818;849,946;
23-Sep-16;20,530;0,160;1,670;1,460;91,866;240,074;137,838;158,655;163,546;171,980;176,774;166,043;154,500;152,460;151,998;158,831;850,223;
24-Sep-16;25,020;0,190;1,740;1,820;93,046;229,871;137,650;160,225;165,820;178,424;180,416;166,396;153,870;152,219;151,974;159,809;851,316;
25-Sep-16;25,660;0,260;1,780;1,850;93,063;250,122;138,131;161,338;167,814;180,964;182,772;168,003;154,722;152,863;152,029;161,335;849,794;
26-Sep-16;25,970;0,330;1,820;1,970;92,992;250,008;138,041;159,157;165,229;176,852;181,660;167,006;152,914;150,622;150,005;159,162;851,612;
27-Sep-16;21,490;0,410;1,090;3,090;94,928;216,150;138,649;156,898;160,992;169,190;174,108;164,007;152,860;150,689;149,989;156,918;849,700;
28-Sep-16;#YOK;#YOK;#YOK;#YOK;#YOK;175,013;138,063;155,762;158,832;167,791;172,400;162,058;151,693;150,201;150,003;155,308;850,067;
29-Sep-16;20,870;0,530;1,580;1,750;92,429;174,966;138,046;155,897;158,931;167,730;172,154;161,975;151,973;150,387;150,003;155,487;850,518;
30-Sep-16;22,710;0,290;1,650;1,650;92,734;180,056;138,066;156,378;159,889;170,068;174,454;162,583;151,617;150,308;150,005;155,968;849,497;
1-Oct-16;23,770;0,220;1,940;1,530;91,838;180,026;138,077;156,696;160,403;171,853;175,509;162,636;151,429;150,267;150,007;156,167;850,321;
2-Oct-16;24,440;0,200;1,640;2,070;93,290;180,032;138,061;156,909;160,670;172,031;175,723;163,028;151,666;150,337;149,996;156,408;850,036;
3-Oct-16;23,150;0,270;1,460;1,880;93,693;180,003;138,142;156,477;160,110;171,013;175,311;162,681;151,421;150,264;150,005;156,062;850,225;
4-Oct-16;21,590;0,250;1,710;1,340;92,080;180,053;138,068;155,997;159,394;169,079;174,227;162,443;151,318;150,206;150,002;155,642;849,576;
5-Oct-16;23,290;0,170;2,080;1,150;91,069;164,083;138,093;156,253;159,526;172,577;173,313;160,570;151,037;150,182;150,007;155,558;850,514;
6-Oct-16;20,690;0,200;1,380;1,740;93,330;184,589;138,113;155,817;159,175;167,620;172,981;162,697;151,833;150,253;149,998;155,612;849,931;
7-Oct-16;16,550;0,270;1,110;1,760;93,293;185,031;138,039;154,436;157,171;163,008;166,632;160,236;152,493;150,431;149,999;154,542;850,024;
8-Oct-16;18,600;0,210;1,300;1,760;93,011;200,037;138,097;155,288;158,641;165,153;169,599;161,974;152,715;150,513;150,007;155,541;850,401;
9-Oct-16;19,910;0,220;1,590;1,520;92,014;199,932;138,047;155,785;159,401;166,892;172,150;163,019;152,313;150,510;149,995;155,944;850,577;
10-Oct-16;21,770;0,300;1,450;1,990;93,339;220,181;138,144;156,594;160,973;168,936;174,195;164,319;152,948;150,589;150,006;156,951;850,734;
11-Oct-16;#YOK;#YOK;#YOK;#YOK;OFFLINE;-0,052;120,516;141,052;141,154;141,158;141,433;141,034;141,216;114,573;140,582;141,658;849,529;
12-Oct-16;21,320;0,210;1,400;1,900;93,433;202,820;139,651;157,123;160,106;169,857;174,038;162,542;151,589;150,300;150,010;156,255;849,251;
13-Oct-16;21,700;0,230;1,490;2,320;93,134;225,069;140,084;157,996;161,221;170,604;175,372;163,837;152,363;150,480;150,000;157,085;850,480;
14-Oct-16;18,250;0,220;1,220;2,240;93,315;251,978;140,005;156,991;160,036;166,233;170,956;163,375;153,551;150,837;149,998;156,565;850,336;
15-Oct-16;19,190;#YOK;1,400;1,920;92,705;220,001;140,106;156,974;159,501;167,156;172,187;162,692;152,591;150,508;149,998;156,125;849,760;
16-Oct-16;22,300;0,300;2,720;0,980;87,803;260,235;140,038;158,349;162,964;171,428;178,038;167,403;152,981;150,433;150,010;158,233;850,788;
17-Oct-16;28,420;0,220;2,920;1,210;89,726;260,106;140,088;160,634;166,642;180,253;186,478;167,456;152,330;150,353;150,001;160,135;849,865;
18-Oct-16;0,000;0,300;2,700;1,300;#SAYI/0!;260,071;140,076;157,042;162,405;173,540;182,621;166,920;149,630;146,501;146,003;156,849;850,374;
19-Oct-16;26,660;0,680;2,520;1,110;90,548;260,103;140,094;158,309;163,597;175,264;183,643;166,235;150,760;148,458;148,001;158,024;849,287;
20-Oct-16;23,940;0,660;1,630;2,320;93,191;259,986;140,053;159,123;163,904;172,639;177,748;167,702;154,816;151,047;149,995;159,150;851,036;
